"PheCode","CUI","PheCode_desc","CUI_desc","cos_coderpp"
"PheCode:281.12","C1537339","Other vitamin B12 deficiency anemia","Vitamin B12 deficiency anemia (& pleural)",0.5366829671738043
"PheCode:281.13","C0016412","Folate-deficiency anemia","Folic Acid Deficiency",0.5194662063541269
"PheCode:281.13","C0151482","Folate-deficiency anemia","Megaloblastic anemia due to folate deficiency",0.7936545341554548
"PheCode:281.13","C0856550","Folate-deficiency anemia","Macrocytic anemia due to folate deficiency",0.5069508306667398
"PheCode:281.13","C1534244","Folate-deficiency anemia","Anemia: [deficiency excluding iron] or [megaloblastic]",0.5054766570334582
"PheCode:281.9","C0041782","Deficiency anemias","Deficiency anemias",0.9999999999961888
"PheCode:281.9","C0272053","Deficiency anemias","Anemia due to enzyme deficiency",0.5361995359471305
"PheCode:281.9","C0744730","Deficiency anemias","HEMATOLOGIC DEFICIENCY",0.5653438780913874
"PheCode:281.9","C1394888","Deficiency anemias","hemoglobin; deficiency",0.5488998681060616
"PheCode:281.9","C4329303","Deficiency anemias","Anemia due to Decreased Production",0.5248342635297415
"PheCode:281.9","C5436519","Deficiency anemias","Anemia, iron-deficient",0.5132361410787125
"PheCode:282","C0002881","Hereditary hemolytic anemias","Anemia, Hemolytic, Congenital",0.7847222482691294
"PheCode:282","C0221018","Hereditary hemolytic anemias","Hereditary sideroblastic anemia",0.5365054175953451
"PheCode:282","C1387536","Hereditary hemolytic anemias","anemia; hemolytic, familial",0.5933669375701337
"PheCode:282","C1534245","Hereditary hemolytic anemias","(Hereditary hemolytic anemia) or (hemoglobinopathy)",0.5191226566606252
"PheCode:282","C1534438","Hereditary hemolytic anemias","(Mediterranean anemia) or (thalassemia NOS)",0.5077363983214831
"PheCode:282.5","C0002895","Sickle cell anemia","Anemia, Sickle Cell",0.9419260354735112
"PheCode:282.5","C0683391","Sickle cell anemia","microdrepanocytic anemia",0.5305923541956676
"PheCode:282.5","C0744786","Sickle cell anemia","HEMOGLOBIN SC ANEMIA",0.5210776359505486
"PheCode:282.5","C1387511","Sickle cell anemia","anemia; drepanocytic",0.5048660355651224
"PheCode:282.5","C1399386","Sickle cell anemia","sickle-cell; hemoglobinopathy",0.501188979204557
"PheCode:282.5","C1562992","Sickle cell anemia","Hereditary hemoglobin S",0.5422182576001147
"PheCode:282.5","C3844574","Sickle cell anemia","Hb SS-disease (sickle cell anemia)",0.6004062360287901
"PheCode:282.8","C0029632","Other hemoglobinopathies","Other hemoglobinopathies",0.9999999999970844
"PheCode:282.8","C0541411","Other hemoglobinopathies","Common Hemoglobinopathies",0.5023286126493535
"PheCode:282.8","C3841456","Other hemoglobinopathies","Other Hb disease",0.591976666764161
"PheCode:282.9","C0154296","Other hereditary hemolytic anemias","Other specified hereditary hemolytic anemias",0.542253354299255
"PheCode:282.9","C0494230","Other hereditary hemolytic anemias","Other hereditary hemolytic anemias",0.9999999999969662
"PheCode:283","C0002878","Acquired hemolytic anemias","Anemia, Hemolytic",0.527213476009103
"PheCode:283","C0002879","Acquired hemolytic anemias","Anemia, Hemolytic, Acquired",0.8131053289428445
"PheCode:283","C0302110","Acquired hemolytic anemias","Hemolytic crisis",0.5366788023438761
"PheCode:283","C1263995","Acquired hemolytic anemias","Acquired hemoglobinopathy",0.5019414998880861
"PheCode:283","C3267033","Acquired hemolytic anemias","Acquired thalassaemia",0.5156716346529855
"PheCode:283.1","C0002880","Autoimmune hemolytic anemias","Autoimmune hemolytic anemia",0.7396160095126267
"PheCode:283.1","C2931849","Autoimmune hemolytic anemias","Immuno-hemolytic anemia",0.5833943304942764
"PheCode:283.1","C5384644","Autoimmune hemolytic anemias","Autoimmune hemolytic anemia, unspecified",0.8089319960382699
"PheCode:283.2","C0002882","Non-autoimmune hemolytic anemias","Anemia, Hemolytic, Congenital Nonspherocytic",0.5053313380718158
"PheCode:283.2","C0028283","Non-autoimmune hemolytic anemias","Non-autoimmune hemolytic anemia",0.914182483342524
"PheCode:283.2","C0520737","Non-autoimmune hemolytic anemias","Coombs negative hemolytic anemia",0.5024718383087883
"PheCode:283.21","C0019061","Hemolytic-uremic syndrome","Hemolytic-Uremic Syndrome",0.9999999999955148
"PheCode:284","C0002874","Aplastic anemia","Aplastic Anemia",0.9999999999950112
"PheCode:284","C1883018","Aplastic anemia","Severe Aplastic Anemia",0.5664434047560335
"PheCode:284","C5400677","Aplastic anemia","Non-Severe Aplastic Anemia",0.5023985025073551
"PheCode:284.1","C0030312","Pancytopenia","Pancytopenia",0.9999999999969282
"PheCode:284.1","C1168524","Pancytopenia","Haematocytopenia",0.5641190656912674
"PheCode:284.1","C1404189","Pancytopenia","deformity; pancytopenia",0.7540747648031805
"PheCode:284.1","C1409098","Pancytopenia","Panhaematopenia",0.5813680454171997
"PheCode:284.1","C1409100","Pancytopenia","panhemocytopenia",0.5597817634640834
"PheCode:284.1","C1858311","Pancytopenia","Pancytopenia (childhood)",0.6248178735100871
"PheCode:284.2","C0348890","Constitutional aplastic anemia","Aplastic anemia, idiopathic",0.5491622457373218
"PheCode:284.2","C0702159","Constitutional aplastic anemia","Constitutional aplastic anemia",0.9999999999974948
"PheCode:284.2","C1393779","Constitutional aplastic anemia","panhematopenia; constitutional",0.6062336071058269
"PheCode:284.2","C1393780","Constitutional aplastic anemia","panhemocytopenia; constitutional",0.527049932833478
"PheCode:284.2","C1856796","Constitutional aplastic anemia","Estren-Dameshek Variant of Fanconi Anemia",0.5008543041973725
"PheCode:284.2","C2074962","Constitutional aplastic anemia","chronic systemic aplastic anemia",0.5138906102012325
"PheCode:284.2","C5190891","Constitutional aplastic anemia","Hereditary isolated aplastic anemia",0.5205845187677337
"PheCode:285","C0472702","Other anemias","Anemia other/unspecified",0.7734732507399023
"PheCode:285.1","C0154298","Acute posthemorrhagic anemia","Acute posthaemorrhagic anaemia",0.8226948256702747
"PheCode:285.1","C1387586","Acute posthemorrhagic anemia","anemia; posthemorrhagic, newborn",0.548748575894031
"PheCode:285.1","C1534442","Acute posthemorrhagic anemia","Acute posthemorrhagic anemia (& normocytic )",0.7653092864600239
"PheCode:285.2","C0002873","Anemia of chronic disease","Anemia of chronic disease",0.9999999999962672
"PheCode:285.2","C0472737","Anemia of chronic disease","Aplastic anemia due to chronic disease",0.538095033412445
"PheCode:285.2","C0856814","Anemia of chronic disease","Hypochromic anemia of chronic disease",0.5056249611480008
"PheCode:285.2","C0877429","Anemia of chronic disease","Anaemia of malignant disease",0.6300333699121405
"PheCode:285.2","C2712642","Anemia of chronic disease","Anemia due to chronic illness",0.5156746064443671
"PheCode:285.21","C1561828","Anemia in chronic kidney disease","Anemia in chronic kidney disease",0.9999999999958694
"PheCode:285.22","C0475534","Anemia in neoplastic disease","Anemia in neoplastic disease",0.9999999999969686
"PheCode:285.22","C1404874","Anemia in neoplastic disease","neoplasm; anemia (manifestation)",0.5640132724474893
"PheCode:285.22","C3839524","Anemia in neoplastic disease","Anemia in malignant neoplastic disease",0.6005600717018392
"PheCode:285.22","C5547288","Anemia in neoplastic disease","Anemia caused by antineoplastic agent",0.5020614673538185
"PheCode:285.3","C0002896","Sideroblastic anemia","Sideroblastic anemia",0.999999999995648
"PheCode:285.3","C0221018","Sideroblastic anemia","Hereditary sideroblastic anemia",0.5661787836053911
"PheCode:285.3","C4225428","Sideroblastic anemia","ANEMIA, SIDEROBLASTIC, 4",0.5041931454851964
"PheCode:285.3","C4551511","Sideroblastic anemia","X-linked sideroblastic anemia",0.508490584076464
"PheCode:285.8","C0019048","Hemoglobinuria","Hemoglobinuria",0.9999999999956158
"PheCode:285.8","C0151780","Hemoglobinuria","Methemoglobinuria",0.5447812805067472
"PheCode:285.8","C1398767","Hemoglobinuria","globinuria",0.7618063562889485
"PheCode:286","C0029496","Coagulation defects","Coagulation defects, other and unspecified",0.51767780491101
"PheCode:286","C0149652","Coagulation defects","COAGULATION FACTOR DEFECTS",0.595041131620683
"PheCode:286","C0865258","Coagulation defects","coagulation delay",0.5484532296417508
"PheCode:286","C1399415","Coagulation defects","bleeding; due to coagulation defect",0.546323519010791
"PheCode:286.11","C0042974","Von willebrand's disease","von Willebrand Disease",0.9517844344359268
"PheCode:286.11","C1264040","Von willebrand's disease","von Willebrand Disease, Type 2",0.5133188907683903
"PheCode:286.11","C1848525","Von willebrand's disease","von Willebrand Disease, Recessive Form",0.5381728022728782
"PheCode:286.11","C2930849","Von willebrand's disease","Von willebrand factor, deficiency",0.6779249569815664
"PheCode:286.12","C0009699","Congenital deficiency of other clotting factors (including factor VII)","Congenital deficiency of other clotting factors",0.8111774583242624
"PheCode:286.13","C0019069","Congenital factor VIII disorder","Hemophilia A",0.6432153203760735
"PheCode:286.13","C0585374","Congenital factor VIII disorder","Idiopathic factor VIII deficiency",0.5119494802072683
"PheCode:286.13","C0684275","Congenital factor VIII disorder","Hemophilia, NOS",0.5889409847409913
"PheCode:286.13","C1405536","Congenital factor VIII disorder","type A; pseudohemophilia",0.5638035647866193
"PheCode:286.13","C3494186","Congenital factor VIII disorder","Autosomal Hemophilia A",0.5114962772852689
"PheCode:286.13","C3494187","Congenital factor VIII disorder","Factor VIII Deficiency",0.5627619089309671
"PheCode:286.13","C5438195","Congenital factor VIII disorder","Fetal hemophilia",0.5033158914144038
"PheCode:286.2","C1388078","Encounter for long-term (current) use of anticoagulants","anticoagulants; use, long term",0.5554546737148672
"PheCode:286.2","C2911177","Encounter for long-term (current) use of anticoagulants","Long term (current) use of anticoagulants and antithrombotics/antiplatelets",0.5753905387642475
"PheCode:286.2","C2911178","Encounter for long-term (current) use of anticoagulants","Encounter for long-term (current) use of anticoagulants",0.9999999999969612
"PheCode:286.2","C4039997","Encounter for long-term (current) use of anticoagulants","Long-term current use of anticoagulant",0.58335267581091
"PheCode:286.3","C1719585","Coagulation defects complicating pregnancy or postpartum","Coagulation defects complicating pregnancy, childbirth, or the puerperium",0.6959766790391354
"PheCode:286.4","C0001169","Acquired coagulation factor deficiency","Acquired coagulation factor deficiency",0.9999999999953316
"PheCode:286.5","C1399404","Hemorrhagic disorder due to intrinsic circulating anticoagulants","Hemorrhagic disorder due to circulating anticoagulants",0.5954256527810606
"PheCode:286.5","C3648917","Hemorrhagic disorder due to intrinsic circulating anticoagulants","Hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors",0.8069392881134111
"PheCode:286.6","C0012739","Defibrination syndrome","Disseminated Intravascular Coagulation",0.7509714929295407
"PheCode:286.6","C0272272","Defibrination syndrome","Systemic fibrinogenolysis",0.5110114901269247
"PheCode:286.6","C0398619","Defibrination syndrome","Fibrinolytic bleeding syndrome",0.5287860441257497
"PheCode:286.6","C0404985","Defibrination syndrome","Defibrination syndrome following abortive pregnancy",0.517442024223706
"PheCode:286.6","C2903199","Defibrination syndrome","Defibrination syndrome following incomplete spontaneous abortion",0.520762652348434
"PheCode:286.6","C2903296","Defibrination syndrome","Defibrination syndrome following (induced) termination of pregnancy",0.5010440720771856
"PheCode:286.6","C4023149","Defibrination syndrome","Acute disseminated intravascular coagulation",0.5101708464536462
"PheCode:286.6","C4321305","Defibrination syndrome","Consumptive Coagulopathy",0.6873684707470656
"PheCode:286.7","C0029496","Other and unspecified coagulation defects","Coagulation defects, other and unspecified",0.858308903713343
"PheCode:286.7","C0810256","Other and unspecified coagulation defects","Other coagulation and hemorrhagic disorders",0.611379594056891
"PheCode:286.8","C0398623","Hypercoagulable state","Thrombophilia",0.7610930132876368
"PheCode:286.8","C0549044","Hypercoagulable state","Altered coagulation",0.5855961954621799
"PheCode:286.8","C0549626","Hypercoagulable state","CLOTTING INCREASED",0.6169258908612376
"PheCode:286.81","C1260404","Primary hypercoagulable state","primary hypercoagulable state",0.9999999999977344
"PheCode:286.9","C0375576","Abnormal coagulation profile","Abnormal coagulation profile",0.9999999999973626
"PheCode:286.9","C0438228","Abnormal coagulation profile","Coag./bleeding tests abnormal",0.5259630232146668
"PheCode:286.9","C0549044","Abnormal coagulation profile","Altered coagulation",0.531147087260565
"PheCode:286.9","C1504379","Abnormal coagulation profile","Coagulation test abnormal",0.5550204313819053
"PheCode:286.9","C1846821","Abnormal coagulation profile","Abnormality of coagulation",0.6206749670779207
"PheCode:286.9","C2106228","Abnormal coagulation profile","coagulation studies abnormality",0.6230074777663646
"PheCode:287","C0154300","Purpura and other hemorrhagic conditions","Purpura and other hemorrhagic conditions",0.9999999999970351
"PheCode:287.1","C0159039","Spontaneous ecchymoses","Spontaneous bruising",0.6820586356135221
"PheCode:287.1","C0555288","Spontaneous ecchymoses","Superficial ecchymosis",0.5195905585564018
"PheCode:287.2","C0034152","Allergic purpura","Henoch-Schoenlein Purpura",0.739375018990448
"PheCode:287.2","C1404889","Allergic purpura","Henoch Purpura",0.7199843613749375
"PheCode:287.3","C0040034","Thrombocytopenia","Thrombocytopenia",0.9999999999951076
"PheCode:287.3","C0392386","Thrombocytopenia","Decreased platelet count",0.6184455984669843
"PheCode:287.3","C1861186","Thrombocytopenia","Thrombocytopenia (mean 42.7 x 10(9)/L)",0.5002381204665679
"PheCode:287.3","C5442338","Thrombocytopenia","Prolonged thrombocytopenia",0.5087354741876567
"PheCode:287.31","C0701157","Primary thrombocytopenia","Primary thrombocytopenia",0.9999999999952772
"PheCode:287.31","C0920163","Primary thrombocytopenia","Idiopathic thrombocytopenia",0.685582712385942
"PheCode:287.31","C1541086","Primary thrombocytopenia","Thrombocytopenia: [primary NOS] or [essential NOS]",0.5045648627485309
"PheCode:287.31","C1561830","Primary thrombocytopenia","Primary thrombocytopenia,unspecified",0.6814541429389993
"PheCode:287.31","C5243916","Primary thrombocytopenia","Primary immune thrombocytopenia",0.5205961823549782
"PheCode:287.32","C0085579","Secondary thrombocytopenia","Secondary thrombocytopenic purpura",0.5416425598229369
"PheCode:287.32","C0154301","Secondary thrombocytopenia","Acquired thrombocytopenia",0.7046279457036673
"PheCode:287.32","C1535420","Secondary thrombocytopenia","Secondary thrombocytopenia: [dilutional] or [NOS]",0.5378088810661031
"PheCode:287.32","C4761291","Secondary thrombocytopenia","Transfusion dependent thrombocytopenia",0.5155180978250595
"PheCode:287.32","C5243917","Secondary thrombocytopenia","Secondary immune thrombocytopenia",0.5266297804892187
"PheCode:287.4","C0235604","Qualitative platelet defects","Qualitative platelet deficiency",0.8098296021608922
"PheCode:287.4","C2748538","Qualitative platelet defects","Defective platelet adhesion with normal platelet count",0.5072026177923505
